602,True,WINNER,WINNER
382,False,LOSER,LOSER
626,False,WINNER,WINNER
420,True,WINNER,WINNER
478,False,LOSER,LOSER
496,True,WINNER,WINNER
674,False,LOSER,WINNER
560,False,WINNER,WINNER
559,True,WINNER,WINNER
769,True,LOSER,LOSER
