362,True,LOSER,LOSER
497,False,LOSER,LOSER
699,False,LOSER,LOSER
582,False,WINNER,WINNER
517,False,WINNER,WINNER
769,True,WINNER,WINNER
438,True,WINNER,WINNER
420,True,LOSER,LOSER
496,True,LOSER,LOSER
604,False,WINNER,WINNER
1,NEUTRAL
2,EVERY YEAR
3,YES, Hold me now
4,YES, 
5,42
6,FEMALE
rel_1,NEUTRAL
com_5,NEUTRAL
fai_3,NEUTRAL
fai_5,NEUTRAL
rel_5,NEUTRAL
com_3,NEUTRAL
rel_2,NEUTRAL
com_2,NEUTRAL
fai_4,NEUTRAL
com_1,NEUTRAL
fai_1,NEUTRAL
fai_2,NEUTRAL
1681831687.822309, 1681831706.3565805, 1681831780.038744
